bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Office_Gas_Usage_Current_Jan_kBtu,Office_Gas_Cost_Current_Jan_USD,Office_Gas_Usage_Current_Feb_kBtu,Office_Gas_Cost_Current_Feb_USD,Office_Gas_Usage_Current_Mar_kBtu,Office_Gas_Cost_Current_Mar_USD,Office_Gas_Usage_Current_Apr_kBtu,Office_Gas_Cost_Current_Apr_USD,Office_Gas_Usage_Current_May_kBtu,Office_Gas_Cost_Current_May_USD,Office_Gas_Usage_Current_Jun_kBtu,Office_Gas_Cost_Current_Jun_USD,Office_Gas_Usage_Current_Jul_kBtu,Office_Gas_Cost_Current_Jul_USD,Office_Gas_Usage_Current_Aug_kBtu,Office_Gas_Cost_Current_Aug_USD,Office_Gas_Usage_Current_Sep_kBtu,Office_Gas_Cost_Current_Sep_USD,Office_Gas_Usage_Current_Oct_kBtu,Office_Gas_Cost_Current_Oct_USD,Office_Gas_Usage_Current_Nov_kBtu,Office_Gas_Cost_Current_Nov_USD,Office_Gas_Usage_Current_Dec_kBtu,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Usage_Current_Jan_kBtu,Office_Steam_Cost_Current_Jan_USD,Office_Steam_Usage_Current_Feb_kBtu,Office_Steam_Cost_Current_Feb_USD,Office_Steam_Usage_Current_Mar_kBtu,Office_Steam_Cost_Current_Mar_USD,Office_Steam_Usage_Current_Apr_kBtu,Office_Steam_Cost_Current_Apr_USD,Office_Steam_Usage_Current_May_kBtu,Office_Steam_Cost_Current_May_USD,Office_Steam_Usage_Current_Jun_kBtu,Office_Steam_Cost_Current_Jun_USD,Office_Steam_Usage_Current_Jul_kBtu,Office_Steam_Cost_Current_Jul_USD,Office_Steam_Usage_Current_Aug_kBtu,Office_Steam_Cost_Current_Aug_USD,Office_Steam_Usage_Current_Sep_kBtu,Office_Steam_Cost_Current_Sep_USD,Office_Steam_Usage_Current_Oct_kBtu,Office_Steam_Cost_Current_Oct_USD,Office_Steam_Usage_Current_Nov_kBtu,Office_Steam_Cost_Current_Nov_USD,Office_Steam_Usage_Current_Dec_kBtu,Office_Steam_Cost_Current_Dec_USD,Office_Elec_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD
1008510041,"304 Park Ave South, New York, NY 10010",158815.0,211732,0.75,SC9 Rate I (Standard),58662.0,1486.65,55106.0,1396.68,61604.0,1561.08,45794.0,1161.09,62438.0,1582.18,76994.0,1950.45,69330.0,1756.55,71812.0,1819.34,68008.0,1723.1,78895.0,1998.54,80089.0,2028.75,76965.0,1949.71,176921.0,10075.9,165126.0,9404.16,141537.0,8060.73,94358.0,5373.82,58974.0,3358.65,23589.0,1343.43,11795.0,671.74,11795.0,671.74,23589.0,1343.43,70768.0,4030.34,141537.0,8060.73,259484.0,14777.98,600018.0,19982.98,480844.0,16879.23,560716.0,17722.91,546900.0,17462.56,596488.0,20230.22,743259.0,28883.85,956362.0,37354.25,902774.0,36214.93,799500.0,31802.05,702951.0,23035.45,595864.0,20158.47,613871.0,19394.28
1008550037,"35 Madison Ave, New York, NY 10010",518623.0,562152,0.923,SC9 Rate I (Standard),121661.0,3080.52,123439.0,3125.51,139342.0,3527.85,136014.0,3443.65,129321.0,3274.32,124797.0,3159.86,115675.0,2929.08,123468.0,3126.24,134245.0,3398.9,125906.0,3187.92,133968.0,3391.89,149000.0,3772.2,4202907.0,150304.97,3833338.0,137088.39,2849369.0,101899.54,1592318.0,56944.71,1209525.0,43255.21,1975998.0,70665.93,2839265.0,101538.2,2637935.0,94338.21,1966667.0,70332.23,1299833.0,46484.81,1967445.0,70360.05,3200677.0,114463.07,1523055.0,49952.3,1469864.0,50565.61,1564650.0,48556.98,1425785.0,44719.51,1520639.0,50796.33,1622290.0,62450.83,1824182.0,70795.09,1782868.0,71031.14,1573555.0,62106.43,1506531.0,48795.18,1404069.0,46820.36,1444607.0,44961.4
1008560009,"11 E 26th St, New York, NY 10010",206991.0,217991,0.95,SC9 Rate I (Standard),1223145.0,25107.81,1059462.0,21752.3,991875.0,20366.77,306183.0,6310.08,3453.0,104.12,3790.0,111.03,3686.0,108.9,3474.0,104.55,3856.0,112.38,62565.0,1315.92,833617.0,17122.48,1177103.0,24163.94,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,458751.0,15396.3,424079.0,14945.79,449814.0,14316.75,437419.0,14067.22,472420.0,16126.7,543302.0,21248.22,733659.0,28772.54,659897.0,26606.8,598974.0,23951.43,503490.0,16641.48,461867.0,15738.04,463634.0,14770.52
1008560058,"60 Madison Ave, New York, NY 10010",156333.0,175428,0.891,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,512875.0,17153.61,346824.0,12314.45,280459.0,9115.31,192200.0,6462.22,535635.0,18217.52,631415.0,24612.93,631238.0,24825.82,598606.0,24182.15,494250.0,19851.47,458056.0,15185.04,418734.0,14315.12,410311.0,13129.42
1008570024,"63 Madison Ave, New York, NY 10016",600580.0,786069,0.764,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,57622.0,1460.34,85528.0,2166.36,97988.0,2481.6,95970.0,2430.54,93350.0,2364.25,86424.0,2189.03,81628.0,2067.69,2844422.0,101722.63,2372628.0,84850.26,1679690.0,60069.32,1513538.0,54127.36,1141005.0,40804.79,1803236.0,64487.59,4876948.0,174410.12,3774472.0,134983.21,2546434.0,91065.94,1322144.0,47282.7,1789393.0,63992.53,2312468.0,82698.81,1517010.0,49756.03,1344359.0,46290.87,1435121.0,44578.72,1362936.0,42770.37,1492446.0,49863.85,1566715.0,60328.63,1703538.0,66146.16,1776232.0,70768.63,1624873.0,64115.54,1553075.0,50287.21,1456840.0,48561.23,1532713.0,47672.99
1008570062,"72 Madison Ave, New York, NY 10016",49725.0,58500,0.85,SC9 Rate I (Standard),206478.0,5226.39,191362.0,4843.96,192114.0,4862.98,106301.0,2691.92,81027.0,2052.48,73908.0,1872.37,80330.0,2034.85,76546.0,1939.11,72177.0,1828.58,87768.0,2223.03,161454.0,4087.29,196421.0,4971.95,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,151256.0,5412.51,142853.0,5367.13,142853.0,4888.98,134450.0,4671.21,134450.0,4948.41,142853.0,5956.53,151256.0,6330.05,151256.0,6485.14,142853.0,6094.22,134450.0,4811.46,134450.0,4936.87,142853.0,4898.01
1008580006,"3 E 28th St, New York, NY 10016",52767.0,58952,0.895,SC9 Rate I (Standard),2605.0,68.41,2414.0,63.57,2424.0,63.83,1341.0,36.43,1022.0,28.36,933.0,26.1,1013.0,28.13,966.0,26.94,911.0,25.55,1107.0,30.51,2037.0,54.04,2478.0,65.19,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,122262.0,4471.12,115470.0,4434.45,115470.0,4047.96,108677.0,3871.91,108677.0,4095.97,115470.0,4910.88,122262.0,5212.78,122262.0,5338.14,115470.0,5022.17,108677.0,3985.27,108677.0,4086.65,115470.0,4055.26
1008580022,"79 Madison Ave, New York, NY 10016",205239.0,257637,0.797,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,432426.0,14541.58,393056.0,13889.13,401630.0,12836.86,335704.0,10912.72,382738.0,13160.48,455683.0,17902.37,585408.0,23059.79,535944.0,21703.26,441474.0,17785.28,341226.0,11439.91,351751.0,12105.42,405359.0,12977.02
1008580049,"38 E 29th St, New York, NY 10016",52785.0,60000,0.88,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,123641.0,4515.9,116772.0,4478.8,116772.0,4087.95,109903.0,3909.93,109903.0,4136.52,116772.0,4960.6,123641.0,5265.92,123641.0,5392.7,116772.0,5073.14,109903.0,4024.57,109903.0,4127.09,116772.0,4095.33
1008590015,"102 Madison Ave, New York, NY 10016",100677.0,108290,0.93,SC9 Rate I (Standard),135.0,5.92,135.0,5.92,135.0,5.92,135.0,5.92,9.0,2.73,0.0,,4.0,2.6,2.0,2.55,2.0,2.55,27.0,3.18,191.0,7.33,135.0,5.92,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,147939.0,5304.81,136657.0,5156.09,151586.0,5157.2,145882.0,5025.75,170386.0,6136.98,204539.0,8312.1,288926.0,11635.06,261785.0,10857.62,216781.0,8988.51,160046.0,5631.97,133547.0,4907.08,130515.0,4518.29
1008590024,"99 Madison Ave, New York, NY 10016",112500.0,120000,0.938,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,1137.0,31.27,0.0,,1146.0,31.49,437.0,13.56,0.0,,8717.0,223.04,4932.0,127.28,4932.0,127.28,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,257075.0,8848.25,228889.0,8297.54,248650.0,8138.35,219305.0,7302.83,271165.0,9470.23,320373.0,12735.38,410008.0,16300.87,350489.0,14366.72,270539.0,11093.15,196882.0,6812.79,174344.0,6252.94,174303.0,5865.93
1008590048,"434 Park Ave South, New York, NY 10016",136437.0,160709,0.849,SC9 Rate I (Standard),814283.0,16726.13,728212.0,14961.68,713624.0,14662.63,93250.0,1944.96,40201.0,857.45,29817.0,644.58,36248.0,776.42,28855.0,624.86,25596.0,558.05,42183.0,898.08,304979.0,6285.4,730158.0,15001.57,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,266089.0,9140.92,260028.0,9358.15,289266.0,9385.8,236400.0,7833.0,287365.0,10006.04,337819.0,13401.57,415868.0,16526.69,387846.0,15844.55,350506.0,14223.87,291044.0,9831.27,265955.0,9275.1,279553.0,9105.15
1008590052,"44 E 30th St, New York, NY 10016",49000.0,75655,0.648,SC9 Rate I (Standard),224753.0,5688.75,208299.0,5272.46,209118.0,5293.19,115710.0,2929.96,88199.0,2233.93,80449.0,2037.86,87440.0,2214.73,83321.0,2110.52,78565.0,1990.19,95536.0,2419.56,175744.0,4448.82,213806.0,5411.79,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,131015.0,4755.32,123736.0,4715.99,123736.0,4301.83,116458.0,4113.22,116458.0,4353.33,123736.0,5226.53,131015.0,5550.07,131015.0,5684.41,123736.0,5345.78,116458.0,4234.7,116458.0,4343.34,123736.0,4309.66
1008590064,"105 Madison Ave, New York, NY 10016",222970.0,234970,0.949,SC9 Rate I (Standard),140.0,6.04,134.0,5.89,141.0,6.07,18.0,2.96,0.0,,0.0,,8.0,2.7,0.0,,0.0,,9.0,2.73,149.0,6.27,138.0,5.99,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,552927.0,18454.03,523826.0,18343.21,494724.0,15696.08,436521.0,14039.37,407420.0,13976.83,465623.0,18281.94,523826.0,20686.77,523826.0,21223.88,465623.0,18730.72,436521.0,14494.71,465623.0,15861.95,523826.0,16623.01
1008590072,"112 Madison Ave, New York, NY 10016",82060.0,97988,0.837,SC9 Rate I (Standard),22.0,3.06,20.0,3.01,20.0,3.01,11.0,2.78,8.0,2.7,8.0,2.7,8.0,2.7,8.0,2.7,8.0,2.7,9.0,2.73,17.0,2.93,21.0,3.03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,260572.0,8961.8,246096.0,8883.62,246096.0,8059.91,231619.0,7684.72,231619.0,8162.25,246096.0,9899.01,260572.0,10542.46,260572.0,10809.64,246096.0,10136.2,231619.0,7926.33,231619.0,8142.38,246096.0,8075.47
1008600001,"285 5 Ave, New York, NY 10118",533324.0,614040,0.869,SC9 Rate I (Standard),106963.0,2226.07,134692.0,2794.52,889481.0,18267.69,204364.0,4222.8,276387.0,5699.27,12604.0,291.72,56740.0,1196.5,0.0,,0.0,,2701.0,88.7,706723.0,14521.15,1047931.0,21515.92,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,324248.0,11029.24,312953.0,11160.8,331167.0,10672.71,353685.0,11470.37,325136.0,11255.31,276756.0,11069.8,231741.0,9431.48,247811.0,10304.82,471527.0,18961.86,391899.0,13064.3,383874.0,13165.13,536525.0,17013.84
1008600045,"450 Park Ave South, New York, NY 10016",156338.0,172831,0.905,SC9 Rate I (Standard),4820.0,124.45,5036.0,129.91,7515.0,192.63,8440.0,216.03,7276.0,186.58,6308.0,162.09,7123.0,182.71,6937.0,178.01,6913.0,177.4,6981.0,179.12,7041.0,180.64,7160.0,183.65,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,458235.0,15379.55,368888.0,13065.96,371430.0,11909.32,328133.0,10677.92,380782.0,13095.79,402894.0,15886.55,420991.0,16724.1,423714.0,17263.48,379544.0,15360.71,307478.0,10358.08,269820.0,9402.6,276577.0,9013.56
1008610001,"303 5 Ave, New York, NY 10016",148454.0,160454,0.925,SC9 Rate I (Standard),1594201.0,32714.45,1167329.0,23963.58,1046498.0,21486.54,364987.0,7515.57,411948.0,8478.27,296301.0,6107.5,355865.0,7328.57,196070.0,4052.77,204902.0,4233.82,550685.0,11322.38,707608.0,14539.3,1303842.0,26762.09,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,313151.0,10668.94,286781.0,10269.37,315502.0,10191.59,303348.0,9909.26,321221.0,11125.82,339944.0,13482.72,448784.0,17795.08,419302.0,17088.94,365006.0,14791.54,307709.0,10365.49,301536.0,10448.88,309395.0,10023.58
1008610015,"134 Madison Ave, New York, NY 10016",229902.0,272000,0.845,SC9 Rate I (Standard),35.0,3.39,42.0,3.56,31.0,3.28,16.0,2.9,13.0,2.83,7.0,2.68,10.0,2.75,7.0,2.68,7.0,2.68,8.0,2.7,31.0,3.28,35.0,3.39,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,670546.0,22272.9,617001.0,21516.78,626334.0,19738.25,570438.0,18192.55,623870.0,21135.88,665756.0,25924.29,829720.0,32474.19,804957.0,32345.32,711629.0,28361.89,613929.0,20181.74,570662.0,19327.08,566264.0,17929.1
1008610022,"135 Madison Ave, New York, NY 10016",172236.0,180019,0.957,SC9 Rate I (Standard),252746.0,5214.63,349324.0,7194.48,366258.0,7541.62,243579.0,5026.7,138581.0,2874.24,8039.0,198.13,29853.0,645.32,28852.0,624.8,23876.0,522.79,103223.0,2149.4,810771.0,16654.14,930111.0,19100.61,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,370521.0,12531.64,337367.0,11992.35,382050.0,12235.5,382596.0,12366.99,388283.0,13343.88,411198.0,16203.65,496266.0,19624.77,483068.0,19611.5,433376.0,17468.24,378193.0,12624.94,356986.0,12278.12,340433.0,10978.82
1008610047,"44 E 32nd St, New York, NY 10016",73623.0,83623,0.88,SC9 Rate I (Standard),84621.0,2143.41,78426.0,1986.68,78734.0,1994.47,43565.0,1104.69,33207.0,842.64,30290.0,768.84,32922.0,835.43,31371.0,796.19,29580.0,750.87,35970.0,912.54,66169.0,1676.58,80499.0,2039.12,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,189701.0,6660.74,179162.0,6603.82,179162.0,6004.15,168623.0,5731.02,168623.0,6078.67,179162.0,7343.04,189701.0,7811.5,189701.0,8006.01,179162.0,7515.72,168623.0,5906.92,168623.0,6064.21,179162.0,6015.47
1008610049,"38 E 32nd St, New York, NY 10016",80000.0,85845,0.932,SC9 Rate I (Standard),276669.0,7002.23,256414.0,6489.77,257422.0,6515.28,142438.0,3606.18,108572.0,2749.37,99032.0,2508.01,107638.0,2725.74,102568.0,2597.47,96713.0,2449.34,117604.0,2977.88,216339.0,5475.88,263194.0,6661.31,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,282716.0,9680.77,267009.0,9595.93,267009.0,8702.21,251303.0,8295.18,251303.0,8813.3,267009.0,10697.6,282716.0,11395.77,282716.0,11685.65,267009.0,10954.95,251303.0,8557.32,251303.0,8791.74,267009.0,8719.09
1008610064,"148 Madison Ave, New York, NY 10016",71871.0,71871,1.0,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,306201.0,10443.29,289190.0,10351.42,272179.0,8861.0,255168.0,8415.05,255168.0,8941.13,272179.0,10895.02,306201.0,12300.74,306201.0,12614.71,272179.0,11157.35,272179.0,9226.53,289190.0,10041.6,306201.0,9925.28
1008610072,"6 E 32nd St, New York, NY 10016",140750.0,145500,0.967,SC9 Rate I (Standard),1040.0,28.81,1040.0,28.81,1040.0,28.81,1040.0,28.81,561.0,16.69,120.0,5.54,1229.0,33.59,120.0,5.54,116.0,5.43,247.0,8.75,1185.0,32.48,895.0,25.14,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,263844.0,9068.03,241395.0,8723.5,313355.0,10125.65,267677.0,8802.99,307700.0,10678.62,300579.0,11979.51,354206.0,14150.58,327444.0,13455.07,272551.0,11171.92,224024.0,7682.86,207634.0,7351.14,190539.0,6365.62
1008610075,"315 5 Ave, New York, NY 10016",56000.0,56000,1.0,SC9 Rate I (Standard),272330.0,6892.45,252393.0,6388.04,253385.0,6413.14,140204.0,3549.66,106869.0,2706.29,97479.0,2468.72,105950.0,2683.03,100959.0,2556.76,95196.0,2410.96,115760.0,2931.23,212946.0,5390.03,259066.0,6556.87,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,324530.0,11038.39,306501.0,10941.04,306501.0,9915.14,288471.0,9447.88,288471.0,10042.62,306501.0,12205.65,324530.0,13007.04,324530.0,13339.8,306501.0,12501.06,288471.0,9748.79,288471.0,10017.88,306501.0,9934.52
1008620013,"15 E 32nd St, New York, NY 10016",45000.0,57156,0.787,SC9 Rate I (Standard),110261.0,2792.1,102189.0,2587.88,102590.0,2598.03,56766.0,1438.68,43269.0,1097.21,39467.0,1001.02,42897.0,1087.79,40876.0,1036.66,38543.0,977.64,46869.0,1188.29,86218.0,2183.82,104891.0,2656.24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,110864.0,4101.05,104705.0,4067.79,104705.0,3717.33,98546.0,3557.72,98546.0,3760.89,104705.0,4499.8,110864.0,4773.57,110864.0,4887.24,104705.0,4600.72,98546.0,3660.51,98546.0,3752.44,104705.0,3723.95
1008620026,"31 E 32nd St, New York, NY 10016",48934.0,53934,0.907,SC9 Rate I (Standard),42544.0,1078.86,39429.0,1000.05,39584.0,1003.98,21903.0,556.65,16695.0,424.88,15228.0,387.77,16552.0,421.27,15772.0,401.53,14872.0,378.76,18084.0,460.03,33267.0,844.16,40472.0,1026.44,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,101914.0,3810.46,96252.0,3779.88,96252.0,3457.71,90590.0,3310.98,90590.0,3497.75,96252.0,4177.01,101914.0,4428.69,101914.0,4533.18,96252.0,4269.78,90590.0,3405.47,90590.0,3489.98,96252.0,3463.8
1008620045,"30 E 33rd St, New York, NY 10016",85054.0,91554,0.929,SC9 Rate I (Standard),581876.0,11961.79,524991.0,10795.65,376701.0,7755.7,81421.0,1702.46,43495.0,924.98,27546.0,598.03,26933.0,585.46,28209.0,611.62,26072.0,567.81,70203.0,1472.49,496569.0,10213.0,573605.0,11792.24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,231152.0,8006.58,205012.0,7484.28,213103.0,7046.58,189325.0,6373.05,205621.0,7302.37,264315.0,10594.73,349832.0,13982.03,350941.0,14384.61,281343.0,11516.12,207157.0,7142.17,189163.0,6741.8,188552.0,6304.46
1008630027,"169 Madison Ave, New York, NY 10016",106182.0,113182,0.938,SC9 Rate I (Standard),154566.0,3913.02,143870.0,3642.41,168345.0,4261.63,157406.0,3984.87,165555.0,4191.04,160718.0,4068.67,160361.0,4059.63,164460.0,4163.34,155457.0,3935.56,160424.0,4061.23,159491.0,4037.62,181101.0,4584.36,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,354691.0,12017.67,335233.0,11919.66,370270.0,11873.69,361710.0,11719.25,386742.0,13292.91,437471.0,17206.92,567516.0,22370.34,538633.0,21809.64,456342.0,18367.36,387668.0,12928.67,345345.0,11894.09,349747.0,11265.48
1008630060,"183 Madison Ave, New York, NY 10016",202484.0,233484,0.867,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,299374.0,10221.62,278264.0,9979.28,311142.0,10057.68,292551.0,9574.41,347327.0,11989.27,395002.0,15585.18,477863.0,18915.62,480751.0,19519.84,414557.0,16731.47,310486.0,10454.51,303661.0,10518.98,259951.0,8501.87
1008630067,"178 Madison Ave, New York, NY 10016",217564.0,280956,0.774,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,135051.0,7691.35,402008.0,22894.93,518106.0,29506.87,82724.0,4711.25,0.0,,0.0,,0.0,,0.0,,0.0,,30045.0,1711.11,320945.0,18278.27,573450.0,32658.79,556628.0,18574.19,497738.0,17454.64,569229.0,17984.37,461422.0,14811.63,471273.0,16088.76,502895.0,19705.22,656381.0,25794.69,598994.0,24197.5,526886.0,21129.17,474719.0,15719.2,529941.0,17983.74,566034.0,17922.03
1008650014,"200 Madison Ave, New York, NY 10016",563517.0,659245,0.855,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3809566.0,136238.25,3327898.0,119012.77,2491407.0,89098.06,713425.0,25513.61,444471.0,15895.24,356828.0,12760.93,268701.0,9609.32,216360.0,7737.5,87294.0,3121.82,377357.0,13495.1,1856700.0,66399.57,3283701.0,117432.19,1633833.0,53549.06,1554833.0,53459.69,1654568.0,51318.65,1542340.0,48334.24,1460374.0,48803.08,1393316.0,53707.15,1624478.0,63099.64,1702652.0,67857.83,1512165.0,59703.0,1378211.0,44681.73,1350481.0,45052.55,1398051.0,43528.57
1008660001,"389 5 Ave, New York, NY 10016",109824.0,122686,0.895,SC9 Rate I (Standard),5975.0,153.67,5362.0,138.16,5909.0,152.0,5676.0,146.1,5908.0,151.97,7139.0,183.12,12544.0,319.86,4056.0,105.12,3756.0,97.53,4421.0,114.35,5713.0,147.04,5928.0,152.48,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,256273.0,8822.21,238504.0,8625.03,247993.0,8118.17,224550.0,7465.49,268412.0,9379.17,334702.0,13282.55,445809.0,17680.44,406924.0,16599.27,359129.0,14561.46,301173.0,10155.97,269240.0,9383.46,258635.0,8461.37
1008660076,"397 5 Ave, New York, NY 10016",138461.0,156760,0.883,SC9 Rate II (Large TOD),993.0,27.62,1176.0,32.25,483.0,14.72,111.0,5.31,36.0,3.41,5.0,2.63,2.0,2.55,2.0,2.55,7.0,2.68,34.0,3.36,375.0,11.99,701.0,20.24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,593511.0,19771.71,564603.0,19732.09,591288.0,18661.87,563508.0,17977.63,627361.0,21251.34,670715.0,26113.66,755974.0,29632.43,805065.0,32349.59,723192.0,28814.58,687128.0,22528.22,629590.0,21271.06,571693.0,18096.19
1008680008,"5 E 38th St, New York, NY 10016",72492.0,82878,0.875,SC9 Rate I (Standard),150116.0,3800.43,139126.0,3522.39,139673.0,3536.23,77284.0,1957.79,58909.0,1492.9,53733.0,1361.94,58403.0,1480.1,55651.0,1410.47,52475.0,1330.12,63810.0,1616.89,117382.0,2972.26,142805.0,3615.47,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,230051.0,7970.83,217270.0,7901.8,217270.0,7174.57,204490.0,6843.37,204490.0,7264.97,217270.0,8798.25,230051.0,9366.36,230051.0,9602.24,217270.0,9007.66,204490.0,7056.68,204490.0,7247.43,217270.0,7188.3
1008680016,"260 Madison Ave, New York, NY 10016",481414.0,568459,0.847,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2077819.0,118334.75,2122362.0,120871.54,1161621.0,66155.97,409881.0,23343.31,681872.0,38833.58,1168111.0,66525.58,1407818.0,80177.24,1447662.0,82446.41,776784.0,44238.95,273115.0,15554.29,959226.0,54629.29,1383479.0,78791.1,1428980.0,46897.86,1204075.0,41512.74,1335824.0,41528.99,1385844.0,43480.81,1486119.0,49654.59,1511567.0,58222.73,1575313.0,61205.1,1080809.0,43257.93,1581944.0,62434.86,1705493.0,55173.15,1123802.0,37574.63,1727282.0,53661.14
